name,price,image_url,product_code,large_image_url,description
WINO ALLURE MERLOT ROSE 12% R/PS 0.75L,29.99,gfx/mini/1686827765.0859.jpg,1729,gfx/1686827765.0859.jpg,"Wino Allure Merlot Rose - różowe, półsłodkie Allure Merlot Rose to włoskie wino różowe, półsłodkie, zamknięte w przepięknej, kryształowej butelce. Doskonale sprawdzi się jako aperitif, lub podany do lekkich dań lub deserów. Świetne wino na randkę lub na wystawne przyjęcia w gronie rodziny i przyjaciół.  Allure Merlot Rose to lekkie wino, pełne świeżych nut owoców. Wyczuwalne są niuanse czerwonych jagód, malin i truskawek. Najlepiej pić schłodzone."
"WINO ALLURE CABERNET SAUV 12,5 % CZ/PS 0,75L FAKTORIA WIN",29.99,gfx/mini/1654158857.4749.jpg,4006542073447,gfx/1654158857.4749.jpg,
WINO ALEXANDER THE GREAT B/S 1L,29.99,gfx/mini/1509296424.3128.jpg,3800007819202,gfx/1509296424.3128.jpg,
WINO AGLIANICO TERRE VULCANO CZ/W 0.75L,35.90,gfx/mini/1614978925.0465.jpg,8003625004851,gfx/1614978925.0465.jpg,
"WINO ABUELICO SAUVIGNON BLANC VINA ALTA ORGANIC 0,75 B/W HISZPANIA",44.99,gfx/mini/1660138650.7518.jpg,8436000242874,gfx/1660138650.7518.jpg,
WINO 770 MILES ZINFANDEL ROSE R/PW 0.75L *,29.99,gfx/mini/1534409674.6373.jpg,3263280102414,gfx/1534409674.6373.jpg,
"WINO 770 MILES ZINFANDEL RED CZ/W 0,75L",29.99,gfx/mini/1692279302.8942.jpg,3263280102391,gfx/1692279302.8942.jpg,"Wino 770 Miles Zinfandel Red - czerwone, wytrawne 770 Miles Zinfandel Red to czerwone, wytrawne wino produkowane w Kalifornii, USA. Szczep Zinfandel został sprowadzony z południowych Włoszech do Kalifornii i teraz kojarzony jest z typowo kalifornijskim winem. Charakteryzuje się rubinową barwą z refleksami ciemnej czerwieni. W nosie harmonijne, z nutami kawy, jeżyn i czerwonych owocach. Na podniebieniu aksamitne, krągłe z łagodnymi taninami. Zabutelkowane z mocą 12,5% ABV. Wino 770 Miles Zinfandel Red najlepiej podawać w temperaturze 16-18 °C. Doskonale komponuje się z kuchnią włoską jak pizza, makarony oraz z grillowanym kurczakiem. Można je podawać jako aperitif w celu pobudzenia apetytu."
"WINO ALSACE JEAN BIECHER GEWURZTRAMINER 0,75L B/PS FRANCJA",49.00,gfx/mini/1675861737.6545.jpg,3332750001875,gfx/1675861737.6545.jpg,"Wino Alsace Jean Biecher Gewurztraminer 0,75l B/W"
"WINO ALPHA ESTATE XINOMAVRO CZ/W 0,75L 14% GRECJA",72.90,gfx/mini/1664195589.2013.jpg,5205243319482,gfx/1664195589.2013.jpg,"Wino Alpha Estate Xinomavro czerwone, wytrawne 0,75l 14% Grecja"
"WINO ALPHA ESTATE MALAGOUZIA B/W 0,75L 13,5% GRECJA",55.90,gfx/mini/1664190272.2575.jpg,5205243321072,gfx/1664190272.2575.jpg,"Wino Alpha Estate Malagouzia białe, wytrawne 0,75; 13,5% Grecja"
"WINO ALSACE JEAN BIECHER RIESLING 0,75L B/W FRANCJA",41.00,gfx/mini/1673435386.5031.jpg,3332750001844,gfx/1673435386.5031.jpg,
"WINO AMARONE TENUTA NOVARE 0,7L CZ/W",199.00,gfx/mini/1604056090.5633.jpg,8008326936159,gfx/1604056090.5633.jpg,
"WINO AMARONE DELLA VALPOLICELLA ZONIN 0,7L CZ/W",219.00,gfx/mini/1673437283.7086.jpg,8002235750851,gfx/1673437283.7086.jpg,
"WINO AMARONE DELLA VALPOLICELLA SPERI 0,75L 15% CZ/W",329.00,gfx/mini/1620804854.1504.jpg,8024194023906,gfx/1620804854.1504.jpg,
"WINO AMARONE DELLA VALPOLICELLA NINO ARDEVI DOC 15% CZ/W 0,75L WŁOCHY",149.90,gfx/mini/1668074410.7766.jpg,8052049650229,gfx/1668074410.7766.jpg,"Wino włoskie Amarone Della Valpolicella Nino Ardevi DOC czerwone, wytrawne 15"
"WINO AMARONE DELLA VALPOLICELLA CORTE GIARA LA GROLETTA CZ/W 0,75L WŁOCHY",199.90,gfx/mini/1675941578.3101.jpg,8015822000413,gfx/1675941578.3101.jpg,
"WINO AMARONE AMAREGIS  DELLA VALPOLICELLA DOCG RISERVA 16% 0,7L CZ/W",249.00,gfx/mini/1683279976.4214.jpg,8008900003420,gfx/1683279976.4214.jpg,"Wino Amarone Amaregis Della Valpolicella Riseva DOCG - wino włoskie czerwone, wytrawne  , produkowane w regionie Veneto we Włoszech. Posiada apelację  . Produkowane jest ze starannie wyselekcjonowanych winogron szczepów  , poddanych procesowi podsuszania. Po fermentacji wino jest wlane do dużych dębowych beczek, gdzie dojrzewa przez okres 4 lat. Posiada przepiękny rubinowy kolor z granatowymi przebłyskami oraz przyjemną, jedwabistą strukturę. Wino Amarone Amaregis Della Valpolicella Riseva DOCG - noty degustacyjne : Czarne porzeczki, suszone owoce, nuta przypraw. : Krągłe i aksamitne. Ciemne owoce leśne, porzeczki. : Długi i wielowymiarowy. Wino Amarone Amaregis Della Valpolicella Riseva najlepiej podawać do pieczonego mięsa, dziczyzny i dojrzałych serów."
WINO ALTOS RIOJA BIANCO 0.75L B/W HISZPANIA,49.50,gfx/mini/1561456128.5325.jpg,8437009453179,gfx/1561456128.5325.jpg,
"WINO ALTOS IBERICOS CRIANZA 2016 RIOJA 0,75L CZ/W 14%",49.99,gfx/mini/1668686013.4284.jpg,8410113003904,gfx/1668686013.4284.jpg,"Wino Altos Ibericos Crianza Rioja 2016 czerwone, wytrawne 0,75l 14%"
"WINO ANGOVE ORGANIC CHARDONNAY B/W 0,75L AUSTRALIA",49.00,gfx/mini/1652876666.5126.jpg,9300694376841,gfx/1652876666.5126.jpg,
"WINO ARIS JOHANNITER SUR LIE 11,5% 0,75L B/W",79.90,gfx/mini/1685970624.4317.jpg,171106,gfx/1685970624.4317.jpg,"Wino Aris Johanniter - wino polskie regionalne, białe, wytrawne . Powstało w 100% z winogron dojrzewających na słońcu, szczepu Johanniter z rocznika 2021 roku. Dojrzewało przez 12 miesięcy na naturalnym osadzie drożdżowym.  Orzeźwiające wino Aris Johanniter najlepiej serwować w temperaturze 8-10℃ w towarzystwie ryb, owoców morza i delikatnych potraw z ryżem.  Wino Aris Johanniter - noty degustacyjne : Żółte jabłka, morele, nektarynka i biała porzeczka.  : Orzeźwiający, kwaskowaty z wyczuwalną mineralnością i nutami świeżych owoców."
"WINO ARIS JOHANNITER ORANGE 11,5% 0,75L B/W",69.50,gfx/mini/1684835549.443.jpg,171104,gfx/1684835549.443.jpg,"Wino Aris Johanniter Orange 2021 - wino regionalne białe, wytrawne  , znajdującej się w Osiecznicy koło Krosna Odrzańskiego (województwo Lubuskie). Powstaje w 100% z wyselekcjonowanych winogron szczepu Johanniter, zabutelkowane w 2021 roku z mocą 12,5% abv.   swój kolor zawdzięcza macerowaniu na skórkach gron przez 21 dni. To wysokiej jakości, regionalne wino dla smakoszy wytrawnych win.  Wino Aris Johanniter Orange - noty degustacyjne : Suszone jabłka, morele. : Orzeźwiający, jabłka, pomarańcze, nuta przypraw.  : Długi i świeży."
"WINO ARIS JOHANNITER 11,5% 0,75L B/W",59.50,gfx/mini/1660202964.2384.jpg,1350,gfx/1660202964.2384.jpg,"Białe wytrawne wino produkowane w regionalnej winnicy Aris mieszczącej się w Krośnie Odrzańskim. Winnica swój debiut miała w 2021 roku i bardzo szybko zyskała uznanie wśród koneserów win. Pomimo małego doświadczenia zdobyła wiele medali i wyróżnień m.in. srebro oraz brąz na Międzynarodowych Targach wina w Krakowie.  Wino produkowane jest z niemieckiego szczepu Johaniter, charakterem zbliżone do Rieslenga. Uwodzi swoim lekkim, orzeźwiającym smakiem i przyjemnym owocowym aromatem. Zabutelkowane z mocą 11,5%. Najlepiej podawać schłodzone w towarzystwie ryb, owoców morza i lekkich dań z ryżem. Dobre również jako aperitif. : Świeży i owocowy. Owoce sadu w połączeniu z delikatną kwasowością.  : Orzeźwiający z akcentami owoców. Wyczuwalne jabłka i morele z nutą nektarynki i kwaskowatej białej porzeczki."
"WINO ARIS CHARDONNAY 11,5% 0,75L B/PW",93.90,gfx/mini/1660201695.9946.jpg,1598,gfx/1660201695.9946.jpg,
"WINO ARIS BIANCA 12,5% 0,75L B/W",59.50,gfx/mini/1660139348.6938.jpg,1351,gfx/1660139348.6938.jpg,
"WINO ARGIOLAS COSTAMOLINO B/W 0,75L WŁOCHY",59.00,gfx/mini/1614984537.2709.jpg,8010544110754,gfx/1614984537.2709.jpg,
"WINO APOLLO - FALTER MULLER BIO 0,75L B/W 11%",32.90,gfx/mini/1646912778.3588.jpg,4008005044926,gfx/1646912778.3588.jpg,
"WINO APHORA SAPERAVI CZ/W 0,75L GRUZJA",64.50,gfx/mini/1680266857.5224.jpg,4860013082082,gfx/1680266857.5224.jpg,"Wino Aphora Saperavi - wino gruzińskie czerwone, wytrawne  produkowane z wyselekcjonowanych, najwyższej jakości winogron   uprawianych w regionie Kachetii. Winogrona po odszypułkowaniu są miażdżone i przekładane do  . Po sfermentowaniu wytłoki winogron są wyjmowane, a wino umieszczane jest w Qvervi na koleje sześć miesięcy. Po osiągnięciu pełnej dojrzałości wino jest butelkowane z mocą 12% abv.   charakteryzuje się piękną ciemną-rubinową barwą. W aromacie wyczuwalne   Na podniebieniu dominują dojrzałe ciemne owoce i aksamitne taniny.  Wino najlepiej 16-18° C w towarzystwie czerwonych mięs i dojrzałych serów."
"WINO ANTANO RIOJA RED CZ/W 0,75L",34.99,gfx/mini/1668779507.6084.jpg,8410261141039,gfx/1668779507.6084.jpg,
"WINO ANGOVE ORGANIC SHIRAZ CABERNET CZ/W 0,75L AUSTRALIA",49.00,gfx/mini/1653296522.5801.jpg,9300694349845,gfx/1653296522.5801.jpg,
"WINO ARIS JOHANNITER SUR LIE BARRIGUE 12,46% 0,75L B/PW",93.90,gfx/mini/1684837489.8339.jpg,171107,gfx/1684837489.8339.jpg,"Wino Aris Johanniter Sur Lie Barrigue białe, półwytrawne - wino regionalne . Produkowane jest z winogron dojrzewających w słońcu szczepu johanniter z rocznika 2021. Wino dojrzewa w dębowej beczce przez 6 miesięcy na naturalnym osadzie drożdżowym. Zabutelkowane z mocą 12,46% abv. Białe, polskie wino półwytrawne Johanniter Sur Lie Barrigue najlepiej komponuje się z daniami rybnymi, owocami morza i delikatnymi potrawami z ryżem.  Polskie wino Aris Johanniter Sur Lie Barrigue - noty degustacyjne : Żółte jabłka, morele, nektarynki, białe porzeczki.  : Świeży, owocowy z wyczuwalną mineralnością i orzeźwiającą kwasowością.  : Długi i orzeźwiający. *na zdjęciu przedstawiony przykładowy rocznik wina."
"WINO ARIS SOLARIS 12,5% 0,75L B/W",69.00,gfx/mini/1684843607.8906.jpg,171108,gfx/1684843607.8906.jpg,"Wino Aris Solaris białe, wytrawne - wino polskie regionalne  w regionalnej winnicy Aris  . Powstaje w 100% ze szczepu solaris- najpopularniejszej odmianie winorośli w Polsce. Zabutelkowane z mocą 12,5% abv. To dobre wino z wieloma możliwościami połączeń kulinarnych, zaczynając od ryb, dań z kremowymi sosami, kończąc na owocach. Z tym winem polubią się koneserzy wytrawnych smaków. Wino Aris Solaris - noty degustacyjne : Brzoskwinia, gruszka, cytrusy i kwiaty. : Owocowy z delikatną goryczką.  : Przyjemny, orzeźwiający."
"WINO ARIS RIESLING 11% 0,75L B/PS",79.90,gfx/mini/1684839543.9234.jpg,171105,gfx/1684839543.9234.jpg,"Wino Aris Riesling białe, półsłodkie - polskie wino regionalne , produkowane w regionalnej winnicy Aris w w . Powstaje w 100% ze szczepu Riesling, uznawanego za jeden z najszlachetniejszych odmian. Zabutelkowane z mocą 11% abv. Najlepiej komponuje się z pikantnymi daniami kuchni azjatyckiej.  Wino Aris Riesling białe, półsłodkie - noty degustacyjne : Kwiatowy, z nutami zielonych jabłek.  : Jabłka, cytrusy, morele. : Długi i mocno owocowy."
"WINO ARIS MUSCARIS 11% 0,75L B/S",69.50,gfx/mini/1687340186.6984.jpg,1732,gfx/1687340186.6984.jpg,"Wino Aris Muscaris - białe, słodkie Wino białe słodkie Muscaris produkowane w regionalnej winnicy Aris mieszczącej się w województwie Lubuskim. Powstaje z wyselekcjonowanych winogron własnej uprawy odmiany Muscaris z rocznika 2021. Zabutelkowane z mocą 11% abv.  Wino Aris Muscaris najlepiej podawać w temperaturze 8-10℃ w towarzystwie serów pleśniowych lub deserów.  Wino Muscaris Aris - noty degustacyjne : Czarny bez, róża, owoce, gałka muszkatołowa, nuta korzennych przypraw. : Owoce liczi, kandyzowana morela, czarny bez, akcent korzennych przypraw. : Długi i owocowy."
WINO ATTILA WHITE CUVEE B/S 1L,26.99,gfx/mini/1698069258.7267.jpg,5999566022319,gfx/1698069258.7267.jpg,"Wino Attila White Cuvee białe, słodkie 1l"
"WINO ASKANELI QVEVRI RKATSITELI B/W 0,75L GRUZJA",54.89,gfx/mini/1614967528.3359.jpg,4860053011721,gfx/1614967528.3359.jpg,
"WINO ASKANELI KINDZMARAULI CZ/PS 0,75L GRUZJA",55.50,gfx/mini/1686577238.4432.jpg,4860053015118,gfx/1686577238.4432.jpg,"Askaneli Kindzmarauli to czerwone, półsłodkie wino gruzińskie produkowane z winogron szczepu Saperavi. Winogrona uprawiane w apelacji Kindzmarauli były starannie wyselekcjonowane. Wino charakteryzuje się mocnym, zdecydowanym bukietem aromatyczno-smakowym z umiarkowaną słodyczą. Na podniebieniu wyczuwalne czarne jagody, pieprz i owoce tropikalne doskonale zbalansowane z orzeźwiającą kwasowością. Wyśmienite wino, które kojarzy się z letnim ogrodem różanym. Zabutelkowane z mocą 12% abv.  Wino gruzińskie Askaneli Kindzmarauli doskonale komponuje się z deserami, owocami i ciastami."
"WINO ASKANELI ALAZANI VALLEY CZ/PS 0,75L GRUZJA",37.50,gfx/mini/1686575692.2743.jpg,4860053015088,gfx/1686575692.2743.jpg,"Wino Askaneli Alazani Valley- czerwone, półsłodkie Gruzja Askaneli Alazani Valley to czerwone, półsłodkie wino produkowane w regionie Kakheti, Gruzja. Powstaje z winogron szczepu Saperavi, czasami z małym dodatkiem Aleksandrouli i Mujuretuli. Aksamitne wino  doskonale zbalansowanym smakiem czerwonych owoców i umiarkowaną słodyczą. Na podniebieniu wyczuwalne nuty jeżyn, czarnego pieprzu z miękkimi taninami. Zabutelkowane z mocą 12% abv.  Czerwone wino Askaneli Alazani Valley doskonale komponuje się z ciastami, deserami i owocami."
"WINO ASKANELI ALAZANI VALLEY B/PS 0,75L 12,5% GRUZJA",34.50,gfx/mini/1686567412.2265.jpg,4860053015071,gfx/1686567412.2265.jpg,"Wino Askaneli Alazani Valley- białe, półsłodkie Gruzja  Powstaje z wyselekcjonowanych, dojrzałych winogron szczepu Rkatsiteli z dodatkiem winogron Tetra lub Tsolikauri. Wino charakteryzuje się delikatnym i świeżym smakiem owoców, z przewagą melona, zielonego jabłka, cytrusów i pigwy. Lekkie, orzeźwiające wino, doskonałe do relaksu. Zabutelkowane z mocą 12,5% abv. najlepiej pić schłodzone w temperaturze 6-9 °C. Podawać w  ."
WINO AVELEDA VINHO VERDE DOC B/PW,34.50,gfx/mini/1548754812.6463.jpg,5601096213333,gfx/1548754812.6463.jpg,
"WINO BARBANERA AGLIANICO PRIMITIVO PUGLIA 0,75L CZ/W WŁOCHY",39.99,gfx/mini/1534411113.8153.jpg,8009307013630,gfx/1534411113.8153.jpg,
WINO BADAGONI ALAZANI VALLEY 0.75L B/PS,34.50,gfx/mini/1586440604.1079.jpg,4860006040549,gfx/1586440604.1079.jpg,"Wino Badagoni Alazani Valley 0,75l B/Ps"
"WINO BADAGONI PIROSMANI CZ/PW 0,75L 11%",32.50,gfx/mini/1543228498.0401.jpg,4860006040617,gfx/1543228498.0401.jpg,
"WINO AVES DEL SUR MERLOT 0,7L CZ/W CHILE",28.91,gfx/mini/1539243634.4681.jpg,7804310548664,gfx/1539243634.4681.jpg,
"WINO B.INK RED BLENDED CZ/W 0,75L",39.99,gfx/mini/1698141090.0895.jpg,5010134921046,gfx/1698141090.0895.jpg,"Wino B.INK Red Blended- czerwone, wytrawne B.Ink to czerwone, wytrawne wino produkowane w Australii. Cechuje się wspaniałym, głębokim smakiem czerwonych, leśnych owoców z nutą dębu na finiszu. Doskonale komponuje się z wędzonym mięsem, ale można się nim delektować przy każdej okazji."
"WINO BARBANERA ALCHYMIA PRIMITIVO PUGLIA 0,75L CZ/W WŁOCHY",69.99,gfx/mini/1532521122.4.jpg,8009307014873,gfx/1532521122.4.jpg,
"WINO BAROLO LE OPERE VALLEBELBO DOCG 14% 0,75L CZ/W WŁOCHY",132.00,gfx/mini/1684141287.6522.jpg,8006315901416,gfx/1684141287.6522.jpg,"Wino Barolo Le Opere DOCG Vallebelbo - wino włoskie czerwone, wytrawne . Powstaje w 100% z wyselekcjonowanych winogron szczepu Nebbiolo. Dojrzewało przez minimum 3 lata, z czego 2 co najmniej 2 lata starzone było w dębowych beczkach. Zabutelkowane z mocą 14% abv.  W aromacie dojrzałe owoce, kwiat róży, wanilia. Na podniebieniu zrównoważone, eleganckie i harmonijne.  , doceniających wysoką jakość produktu.  Barolo Le Opere DOCG Vallebelbo najlepiej serwować w temperaturze 20-22°C w towarzystwie mięs i serów.  Rocznik wina: 2018"
WINO BAREFOOT MERLOT CZ/PW 0.75L 13.5%,26.49,gfx/mini/1537951767.1595.jpg,018341751109,gfx/1537951767.1595.jpg,
"WINO BAROLO DUCHESSA LIA 0,75L 14,5% CZ/W WŁOCHY",149.90,gfx/mini/1642683171.2145.jpg,8000530800172,gfx/1642683171.2145.jpg,
WINO BARDOLINO CHIARETTO R/W 0.75L *,15.99,gfx/mini/1509297021.1468.jpg,8003625011255,gfx/1509297021.1468.jpg,
"WINO BARBERA DELL EMILIA DECANTA IGT CZ/W 14% 0,75L",69.00,gfx/mini/1674121329.5416.jpg,8000199012305,gfx/1674121329.5416.jpg,"Wino włoskie Barbera Dell Emilia Decanta IGT czerwone, wytrawne 0,75l 14%"
WINO BARBANERA PUGLIA NERO DI TROIA ROSSO 0.75L CZ/W WŁOCHY,37.90,gfx/mini/1672230432.2656.jpg,8009307013609,gfx/1672230432.2656.jpg,"Wino Barbanera Puglia Nero Di Troia Rosso czerwone, wytrawne 0,75l"
"WINO BARBANERA PUGLIA APPASSIMENTO 0,75L CZ/W WŁOCHY",41.50,gfx/mini/1534410014.9068.jpg,8009307015177,gfx/1534410014.9068.jpg,
"WINO BAROLO RISERVA MILENIUM DOCG 0,75L CZ/W WŁOCHY",314.99,gfx/mini/1537261591.2537.jpg,8020949001946,gfx/1537261591.2537.jpg,
WINO BARON ROMERO CZ/PS 0.75L,14.99,gfx/mini/1509297026.9228.jpg,8410261701202,gfx/1509297026.9228.jpg,"Czerwone wino Baron Romero półsłodkie 0,75l"
"WINO BARON DE LEY SEMIDULCE RIOJA 11% B/PS 0,75L HISZPANIA",59.00,gfx/mini/1681976018.2112.jpg,8420347000051,gfx/1681976018.2112.jpg,"Wino Baron De Ley SemiDulce Rioja - wino hiszpańskie białe, półsłodkie  to białe, półsłodkie   Bardzo przyjemne i aromatyczne wino produkowane jest ze szczepów  . Eleganckie wino charakteryzuje się bogatym smakiem owoców egzotycznych ze zrównoważoną kwasowością cytryny.   zostało zamknięte z mocą 11% abv w przepiękną  , przywodzącymi na myśl słoneczne, wiosenne dni. Takie wino to doskonała propozycja dla smakoszy bardziej słodkich niż wytrawnych win. Sprawdzi się idealnie jako  Najlepiej smakuje schłodzone, w letnie dni i wieczory. Można podawać jako aperitif lub do lekkich dań czy sałat.  Noty degustacyjne wina Baron De Ley SemiDulce Rioja:  : Owoce egzotyczne, akcenty ziół. : Słodycz ze zrównoważoną owocową kwasowością, cytryna, ananas, gruszka, jabłko, nuty ziół."
"WINO BENVENUTO PINOT GRIGIO IGP DELL EMILIA 0,75L B/W WŁOCHY",29.00,gfx/mini/1690288043.0572.jpg,5903292349282,gfx/1690288043.0572.jpg,"Wino Benvenuto Pinot Grigio IGP Della Emilia - białe, wytrawne Benvenuto Pinot Grigio IGP Della Emilia to białe, wytrawne wino produkowane w słonecznej Apulii we Włoszech. Powstaje z wyselekcjonowanych winogron szczepu Pinot Grigio. Charakteryzuje się lekkim owocowym bukietem. W aromacie wyczuwalne nuty świeżych owoców jak jabłka, brzoskwinie z niuansami ziół śródziemnomorskich. Zabutelkowane z mocą 12% abv.  Wino Benvenuto Pinot Grigio podawać w temperaturze 6-8°C w towarzystwie ryb, białych mięs i sałatek."
"WINO BLUE NUN  0,75L B/PW               NIEMCY-NADRENIA",32.00,gfx/mini/1509296427.8882.jpg,4022025250006,gfx/1509296427.8882.jpg,"Wspaniale smakuje podane z drobiem, owocami morza i daniami kuchni orientalnej i wegetariańskie, ale również podane samodzielnie schłodzone do 8-12℃."
"WINO BIO CASTILLO DE LIRIA ORGANIC TINTO DO 0,75L CZ/W",29.00,gfx/mini/1675165637.0692.jpg,8410310620423,gfx/1675165637.0692.jpg,"Wino BIO Castillo De Liria Organic Tinto DO czerwone, wytrawne 0,75l"
"WINO BIO CASTILLO DE LIRIA ORGANIC BLANCO DOP 0,75L B/W",29.00,gfx/mini/1675087628.74.jpg,8410310620409,gfx/1675087628.74.jpg,"Wino BIO Castillo De Liria Organic DOP białe, wytrawne 0,75l"
"WINO BERONIA RIOJA VIURA B/W 0,75L",34.90,gfx/mini/1664444801.2262.jpg,8410023000284,gfx/1664444801.2262.jpg,"Wino Beronia Rioja Viura białe, wytrawne 0,75l Hiszpania"
"WINO BERONIA CRIANZA RIOJA CZ/W 0,75L",41.91,gfx/mini/1664444374.54.jpg,8410023000420,gfx/1664444374.54.jpg,"Wino Beronia Crianza Rioja czerwone, wytrawne 0,75l Hiszpania"
WINO BERCEO RIOJA CZ/W 5L,399.00,gfx/mini/1646747838.4204.jpg,8410685635305,gfx/1646747838.4204.jpg,
"WINO BERCEO RIOJA CZ/W 0,75L",46.90,gfx/mini/1653300366.7532.jpg,8410685004347,gfx/1653300366.7532.jpg,
"WINO BERCE RDECE CUVEE RED CZ/W 0,75L SŁOWENIA",49.99,gfx/mini/1659099428.2625.jpg,3830031932226,gfx/1659099428.2625.jpg,"Czerwone, wytrawne wino produkowane z wyselekcjonowanych winogron w Słowenii. Doskonała jakość i dojrzały, pełny smak to cechy charakterystyczne wina.  Ręcznie zbierane winogrona szczepów Cabernet Sauvignon (40%), Merlot (30%) i Barbera (30%) są macerowane przez 6 dni, po czym dojrzewane są przez półtrora roku najpierw w stalowych kadziach, a następnie w dębowych beczkach. To pozwala nadać mu miękki smak z wyczuwalną kwasowością, które zachwyci podniebienie każdego konesera.  : Owocowy i pełny. Mocno wyczuwalne owoce leśne. : Delikatna słodycz z mocnymi akcentami owoców leśnych (czarna porzeczka, jeżyna, wiśnia i malina) i wyczuwalną kwasowością.  : Długi, kwaskowaty. Wino Berce Rdece Cuvee idealnie komponuje się z pieczonymi mięsami, głównie dziczyzną."
